parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
10863772,91403,,2,3,4,2,1939,1274975,34.148474,-118.459681,"4328 Sutton Pl, Van Nuys, CA 91403, USA",900142
10863804,91403,1,5,5,10,5,1999,1277022,34.146397,-118.459828,"14917 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",2186566
10863829,91403,1,3,3,4,3,1963,855548,34.147551,-118.45584,"14742 Sutton St, Sherman Oaks, CA 91403, USA",679527
10863924,91403,,3,3,4,3,1950,1407953,34.145484,-118.454785,"14674 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",945026
10863950,91403,1,3,2,4,3,1940,1050000,34.144116,-118.454129,"14604 Lacota Pl, Sherman Oaks, CA 91403, USA",606149
10863997,91403,1,4,5,1,4,2002,1040921,34.145843,-118.45215,"14645 Round Valley Dr, Sherman Oaks, CA 91403, USA",1539211
10864002,91403,1,2,2,4,2,1961,917981,34.14522,-118.451421,"4043 Deervale Dr, Sherman Oaks, CA 91403, USA",523943
10864019,91403,1,4,3,1,4,1982,1308490,34.146194,-118.44992,"14508 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",1855984
10864035,91423,,2,2,7,2,1949,748989,34.146239,-118.447756,"14422 Valley Vista Blvd, Sherman Oaks, CA 91423, USA",580765
10864144,91403,1,2,3,4,2,1947,838423,34.14908,-118.465798,"15259 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",545359
10864151,91403,1,2,2,7,2,1940,819352,34.147395,-118.460305,"15017 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",692260
10864157,91403,,3,3,4,3,1950,902180,34.148275,-118.460348,"4310 Sutton Pl, Sherman Oaks, CA 91403, USA",573685
10864163,91403,,1,2,7,1,1952,724185,34.148422,-118.461353,"15056 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",415526
10864235,91403,,2,3,7,2,1946,961493,34.147272,-118.462791,"15086 Del Gado Dr, Sherman Oaks, CA 91403, USA",684716
10864250,91403,1,2,3,7,2,1950,298120,34.14721,-118.461802,"15113 Encanto Dr, Sherman Oaks, CA 91403, USA",522275
10864260,91403,1,3,4,4,3,1940,780751,34.145877,-118.460353,"14933 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",602875
10864274,91403,,3,3,4,3,1965,1060000,34.145887,-118.460665,"14957 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",766746
10864275,91403,1,3,3,4,3,1929,1728866,34.145677,-118.460625,"14954 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",728855
10864293,91403,1,5,4,10,5,1990,1006740,34.14414,-118.460629,"4038 Stone Canyon Ave, Sherman Oaks, CA 91403, USA",2189057
10864317,91403,1,6,5,10,6,2004,1950848,34.144986,-118.461017,"4111 Stone Canyon Ave, Sherman Oaks, CA 91403, USA",2903240
10864334,91403,1,3,3,4,3,1961,945000,34.146429,-118.462804,"15151 Encanto Dr, Van Nuys, CA 91403, USA",677295
10864372,91403,1,6,5,10,6,1992,1807628,34.145313,-118.462455,"15069 Rayneta Dr, Sherman Oaks, CA 91403, USA",2662713
10864482,91403,1,2,2,4,2,1933,601758,34.142446,-118.462344,"3940 Pacheco Dr, Sherman Oaks, CA 91403, USA",375332
10864546,91403,1,4,4,4,4,1955,1120970,34.138572,-118.457838,"3746 Limestone Pl, Sherman Oaks, CA 91403, USA",977714
10864549,91403,,2,3,4,2,1957,476947,34.139145,-118.457807,"3746 Limestone Pl, Sherman Oaks, CA 91403, USA",491997
10864570,91403,1,3,3,4,3,1955,1222000,34.139864,-118.45831,"3777 Limestone Pl, Sherman Oaks, CA 91403, USA",780065
10864590,91403,1,4,4,4,4,1980,874234,34.142473,-118.461722,"15040 Marble Dr, Sherman Oaks, CA 91403, USA",1122660
10864660,91403,1,3,3,4,3,1955,1480000,34.137733,-118.458314,"3663 Stone Canyon Ave, Sherman Oaks, CA 91403, USA",909024
10864665,91403,1,3,3,4,3,1954,945144,34.136962,-118.458924,"14932 Jadestone Dr, Sherman Oaks, CA 91403, USA",742661
10864723,91403,,3,3,4,3,1961,387880,34.134644,-118.460228,"3500 Loadstone Dr, Sherman Oaks, CA 91403, USA",678614
10864735,91403,,2,3,4,2,1957,1016719,34.136058,-118.457326,"14879 Jadestone Dr, Sherman Oaks, CA 91403, USA",718014
10864755,91403,1,3,4,4,3,1960,789164,34.14031,-118.461636,"3876 Sherview Dr, Van Nuys, CA 91403, USA",709435
10864791,91403,1,3,4,4,3,1956,1280000,34.132411,-118.461027,"3400 Loadstone Dr, Sherman Oaks, CA 91403, USA",662516
10864851,91403,,2,4,4,2,1959,152846,34.138953,-118.461822,"15041 Sherview Pl, Sherman Oaks, CA 91403, USA",587643
10864853,91403,1,2,3,4,2,1956,309050,34.138079,-118.462996,"3761 Whitespeak Dr, Sherman Oaks, CA 91403, USA",607423
10864882,91403,,2,3,4,2,1959,841788,34.135858,-118.461862,"15054 Sunstone Pl, Sherman Oaks, CA 91403, USA",499815
10864891,91403,1,3,3,4,3,1961,1199602,34.133898,-118.460947,"3460 Loadstone Dr, Sherman Oaks, CA 91403, USA",822242
10864920,91403,1,3,4,4,3,1963,1201927,34.134442,-118.456144,"3530 Stone Canyon Ave, Sherman Oaks, CA 91403, USA",703437
10864925,91403,1,4,4,4,4,1963,241050,34.135392,-118.455087,"3626 Fawndale Pl, Sherman Oaks, CA 91403, USA",999164
10865000,91403,1,3,3,4,3,1958,1193916,34.136815,-118.464701,"3701 Cody Rd, Sherman Oaks, CA 91403, USA",720355
10865021,91403,,2,2,4,2,1956,997540,34.135988,-118.464218,"3627 Cody Rd, Sherman Oaks, CA 91403, USA",581690
10865062,91403,1,3,3,4,3,1961,649947,34.133645,-118.464089,"3512 Stonewood Dr, Van Nuys, CA 91403, USA",867261
10865076,91403,,3,3,4,3,1956,928650,34.134313,-118.466391,"15316 Stonewood Terrace, Sherman Oaks, CA 91403, USA",789494
10865083,91403,,2,3,4,2,1958,1478512,34.1338,-118.465842,"3400 Vista Haven Rd, Sherman Oaks, CA 91403, USA",567330
10865103,91403,,2,3,4,2,1958,182086,34.133604,-118.466667,"3424 Vista Haven Rd, Sherman Oaks, CA 91403, USA",557974
10865119,91403,,2,3,4,2,1955,414400,34.134672,-118.46723,"15337 Stonewood Terrace, Sherman Oaks, CA 91403, USA",656461
10865132,91403,,3,4,4,3,1955,340145,34.136229,-118.466857,"3601 Meadville Dr, Sherman Oaks, CA 91403, USA",646020
10865181,91403,1,4,5,4,4,1956,1499453,34.134987,-118.467892,"3637 Meadville Dr, Sherman Oaks, CA 91403, USA",1106897
10865206,91403,,4,4,4,4,1955,506857,34.134133,-118.468686,"15417 Stonewood Terrace, Sherman Oaks, CA 91403, USA",820756
10865334,91403,,2,4,4,2,1959,1460000,34.130831,-118.467729,"3327 Scadlock Ln, Sherman Oaks, CA 91403, USA",548826
10865362,91403,,3,3,4,3,1959,830000,34.133257,-118.470399,"3505 Vista Haven Rd, Sherman Oaks, CA 91403, USA",875288
10865401,90077,1,4,3,4,4,1963,1880000,34.130788,-118.464646,"15245 Mulholland Dr, Los Angeles, CA 90077, USA",1641678
10865430,91403,1,3,3,4,3,1950,1325844,34.144116,-118.472114,"15522 Del Gado Dr, Sherman Oaks, CA 91403, USA",777872
10865478,91403,1,3,4,4,3,1957,1117213,34.142231,-118.472178,"15515 Woodcrest Dr, Sherman Oaks, CA 91403, USA",614004
10865491,91403,,3,3,4,3,1957,724910,34.140798,-118.471548,"15600 Royal Woods Pl, Sherman Oaks, CA 91403, USA",626955
10865499,91403,1,3,4,4,3,1957,1063328,34.138087,-118.471438,"15543 Royal Ridge Rd, Sherman Oaks, CA 91403, USA",778037
10865510,91403,1,4,5,4,4,1964,1234989,34.140661,-118.474164,"3861 Royal Woods Dr, Sherman Oaks, CA 91403, USA",952039
10865515,91403,1,3,4,4,3,1959,177842,34.139809,-118.474105,"15671 Royal Ridge Rd, Sherman Oaks, CA 91403, USA",735013
10865545,91403,,3,2,4,3,1957,658597,34.138544,-118.473249,"15617 Royal Ridge Rd, Sherman Oaks, CA 91403, USA",834034
10865549,91403,1,3,3,4,3,1959,658223,34.138439,-118.472779,"3713 Royal Woods Dr, Sherman Oaks, CA 91403, USA",915458
10865557,91403,,3,4,4,3,1957,868659,34.137729,-118.47166,"15543 Royal Ridge Rd, Sherman Oaks, CA 91403, USA",744366
10865560,91403,1,3,3,4,3,1959,987031,34.137054,-118.472048,"15518 Royal Ridge Rd, Sherman Oaks, CA 91403, USA",697182
10865589,91403,1,3,4,4,3,1959,974200,34.137825,-118.473812,"15622 Royal Ridge Rd, Sherman Oaks, CA 91403, USA",734996
10865629,91403,1,4,4,10,4,1960,262500,34.13777,-118.47597,"3748 Regal Vista Dr, Sherman Oaks, CA 91403, USA",1960928
10865644,91403,1,4,5,1,4,1962,1287565,34.139195,-118.476229,"3814 Royal Meadow Rd, Van Nuys, CA 91403, USA",1178106
10865683,91403,1,4,4,1,4,1956,1112701,34.134846,-118.474941,"3531 Crownridge Dr, Sherman Oaks, CA 91403, USA",1151985
10865686,91403,1,2,3,4,2,1963,361660,34.133361,-118.472919,"3516 Royal Woods Dr, Sherman Oaks, CA 91403, USA",651425
10865775,91403,1,4,4,4,4,1961,185391,34.135391,-118.480081,"3508 Alana Dr, Sherman Oaks, CA 91403, USA",938399
10865780,91403,1,3,3,1,3,1961,1134000,34.135266,-118.481522,"3534 Alana Dr, Sherman Oaks, CA 91403, USA",940261
10865845,91403,,3,4,4,3,1961,339502,34.135442,-118.485032,"16131 Bayberry Pl, Sherman Oaks, CA 91403, USA",821936
10865896,91403,1,3,4,4,3,1963,1433000,34.133834,-118.479728,"15865 Royal Haven Pl, Sherman Oaks, CA 91403, USA",1148323
10865909,91403,1,2,2,4,2,1962,596759,34.133713,-118.478847,"3436 Alana Dr, Sherman Oaks, CA 91403, USA",686955
10865929,91403,,3,4,4,3,1962,1022984,34.134099,-118.477226,"15781 Castlewoods Dr, Sherman Oaks, CA 91403, USA",1007039
10865947,91403,,4,5,1,4,1962,1718000,34.133036,-118.476305,"15715 Castlewoods Dr, Sherman Oaks, CA 91403, USA",1461474
10865948,91403,1,4,5,4,4,1964,216604,34.132608,-118.476144,"15714 Castlewoods Dr, Sherman Oaks, CA 91403, USA",1032061
10865954,91403,1,4,4,4,4,1962,1325973,34.132148,-118.474525,"15658 Castlewoods Dr, Sherman Oaks, CA 91403, USA",925322
10865964,91403,1,4,3,4,4,1964,1445000,34.132333,-118.478637,"3394 Alana Dr, Sherman Oaks, CA 91403, USA",1110349
10866139,91403,,2,3,4,2,1954,1210000,34.141662,-118.467783,"3888 Woodcliff Rd, Sherman Oaks, CA 91403, USA",179065
10866152,91403,1,3,2,4,3,1954,521725,34.140874,-118.468745,"3860 Scadlock Ln, Van Nuys, CA 91403, USA",702840
10866210,91403,1,3,3,4,3,1956,675031,34.144249,-118.469165,"15567 Briarwood Dr, Sherman Oaks, CA 91403, USA",626095
10866225,91403,,2,3,7,2,1939,1076078,34.151726,-118.471572,"15457 Varden St, Sherman Oaks, CA 91403, USA",802970
10866247,91403,1,4,5,4,4,1969,993474,34.152562,-118.472013,"15470 Greenleaf St, Sherman Oaks, CA 91403, USA",985513
10866267,91436,1,4,4,1,4,1951,332807,34.150697,-118.473562,"15547 Valley Vista Blvd, Encino, CA 91436, USA",1461358
10866287,91436,,2,3,4,2,1951,1239777,34.153062,-118.473912,"4520 Haskell Ave, Encino, CA 91436, USA",738211
10866290,91436,1,4,4,4,4,1961,185395,34.152801,-118.474565,"4505 Haskell Ave, Encino, CA 91436, USA",998837
10866399,91436,1,5,5,10,5,1991,822435,34.15507,-118.480868,"15947 Dickens St, Encino, CA 91436, USA",2606856
10866432,91436,1,3,2,4,3,1947,258831,34.153516,-118.481745,"15963 Valley Vista Blvd, Encino, CA 91436, USA",1498137
10866462,91436,1,3,4,4,3,1959,632673,34.154347,-118.480164,"15926 Dickens St, Encino, CA 91436, USA",835835
10866516,91436,1,5,4,10,5,1949,2325000,34.152615,-118.480569,"15934 Valley Vista Blvd, Encino, CA 91436, USA",2852913
10866624,91403,,3,5,4,3,1928,189065,34.150183,-118.469751,"15362 Sutton St, Sherman Oaks, CA 91403, USA",931767
10866633,91403,1,5,6,4,5,1952,1933254,34.149854,-118.470556,"15419 Valley Vista Blvd, Sherman Oaks, CA 91403, USA",1327149
10866658,91403,,2,2,7,2,1953,743000,34.151572,-118.468553,"4458 Sherman Oaks Cir, Sherman Oaks, CA 91403, USA",598212
10866908,91436,1,6,7,10,6,1999,1476061,34.151295,-118.482868,"4416 Woodley Ave, Encino, CA 91436, USA",2539452
10866930,91436,,3,3,7,3,1951,115827,34.156118,-118.493878,"16547 Greenleaf St, Encino, CA 91436, USA",1158123
10866956,91436,,3,3,7,3,1923,804728,34.152873,-118.494584,"4424 Libbit Ave, Encino, CA 91436, USA",1235189
10867032,91436,1,4,4,4,4,1952,540726,34.151832,-118.492448,"4466 Hayvenhurst Ave, Encino, CA 91436, USA",1199665
10867068,91436,1,6,8,1,6,1962,349090,34.148612,-118.488358,"16354 Celinda Pl, Encino, CA 91436, USA",2041135
10867082,91436,1,2,3,4,2,1950,183976,34.153542,-118.490488,"4570 Noeline Way, Encino, CA 91436, USA",885808
10867090,91436,1,6,4,10,6,1991,2355227,34.15269,-118.490638,"4540 Noeline Way, Encino, CA 91436, USA",3235566
10867101,91436,1,4,3,10,4,2001,4104000,34.150894,-118.488665,"16268 Lovett Pl, Encino, CA 91436, USA",2791472
10867137,91436,1,4,4,1,4,1959,1209038,34.15155,-118.485463,"4435 Woodley Ave, Encino, CA 91436, USA",1245040
10867146,91436,1,3,4,4,3,1955,1365000,34.152942,-118.488284,"4634 Libbit Ave, Encino, CA 91436, USA",1257472
10867150,91436,1,7,5,1,7,1998,811559,34.153845,-118.487182,"16207 Bertella Dr, Encino, CA 91436, USA",2179481
10867258,91436,,2,3,4,2,1957,165400,34.146914,-118.48916,"16332 Meadow Ridge Rd W, Encino, CA 91436, USA",1071776
10867263,91436,,3,3,4,3,1959,173354,34.147412,-118.488578,"16321 Meadow Ridge Rd W, Encino, CA 91436, USA",995981
10867264,91436,,4,4,4,4,1958,247539,34.147416,-118.488272,"16307 Meadow Ridge Rd W, Encino, CA 91436, USA",1226637
10867270,91436,,3,3,4,3,1957,1218875,34.146548,-118.489869,"16370 Meadow Ridge Rd W, Encino, CA 91436, USA",873560
10867289,91403,,2,2,7,2,1946,662473,34.147414,-118.471082,"4226 Sepulveda Blvd, Sherman Oaks, CA 91403, USA",578631
10867324,91436,1,6,6,4,6,1950,2285000,34.14963,-118.475113,"15615 Meadowgate Rd, Encino, CA 91436, USA",1761756
10867360,91436,1,6,6,1,6,1960,2339697,34.145599,-118.477652,"4117 Royal Crest Pl, Encino, CA 91436, USA",2013664
10867375,91436,1,4,4,4,4,1961,1250000,34.145745,-118.476367,"15712 High Knoll Rd, Encino, CA 91436, USA",1273663
10867422,91436,1,4,4,4,4,1961,637413,34.146197,-118.472648,"15501 High Knoll Rd, Encino, CA 91436, USA",1102800
10867434,91403,1,4,4,10,4,1962,758439,34.144612,-118.473261,"4084 Sepulveda Blvd, Sherman Oaks, CA 91403, USA",2145933
10867480,91436,1,5,4,4,5,1961,1574000,34.145688,-118.479227,"4111 Valley Meadow Rd, Encino, CA 91436, USA",1348037
10867487,91436,,3,3,4,3,1951,260672,34.145508,-118.47953,"4111 Valley Meadow Rd, Encino, CA 91436, USA",1052348
10867510,91436,1,3,4,4,3,1951,1453471,34.14944,-118.476048,"4314 Valley Meadow Rd, Encino, CA 91436, USA",1052834
10867512,91436,1,4,4,1,4,1951,421503,34.148993,-118.476378,"4304 Valley Meadow Rd, Encino, CA 91436, USA",1712361
10867665,91436,1,3,4,4,3,1959,1300000,34.144734,-118.48602,"16063 Royal Oak Rd, Encino, CA 91436, USA",900042
10867672,91436,,2,3,4,2,1956,903807,34.145147,-118.488592,"4036 Contera Rd, Encino, CA 91436, USA",837432
10867699,91436,,3,4,4,3,1962,161319,34.135545,-118.490239,"3538 Caribeth Dr, Encino, CA 91436, USA",975285
10867766,91436,,3,4,4,3,1959,1180000,34.142409,-118.489562,"3930 Ballina Dr, Encino, CA 91436, USA",793591
10867777,91436,1,4,4,4,4,1960,918819,34.141483,-118.488201,"16381 Mandalay Dr, Encino, CA 91436, USA",913188
10867783,91436,1,5,5,10,5,1957,2920140,34.140599,-118.486728,"3836 Sapphire Dr, Encino, CA 91436, USA",3324049
10867808,91436,1,2,3,4,2,1959,222957,34.139125,-118.485527,"16155 Valley Meadow Pl, Encino, CA 91436, USA",705172
10867848,91436,,3,4,4,3,1957,760139,34.143469,-118.48658,"4027 Hayvenhurst Dr, Encino, CA 91436, USA",929644
10867922,91403,1,3,4,4,3,1965,171987,34.136147,-118.485588,"16145 Meadowcrest Rd, Sherman Oaks, CA 91403, USA",741656
10867960,91436,1,4,4,4,4,1958,331602,34.135368,-118.487889,"3494 Red Rose Dr, Encino, CA 91436, USA",1442592
10867996,91436,1,7,4,10,7,1960,2600000,34.139306,-118.482322,"16001 Valley Meadow Pl, Encino, CA 91436, USA",2660325
10868045,91436,1,8,6,10,8,1953,4445239,34.141066,-118.478241,"3854 Archdale Rd, Encino, CA 91436, USA",3213356
10868068,90230,1,4,4,10,4,1974,1269797,34.010677,-118.41473,"3930 Sepulveda Blvd, Culver City, CA 90230, USA",2088048
10868096,91436,1,6,4,1,6,1992,1620705,34.140236,-118.485003,"3830 Hayvenhurst Dr, Encino, CA 91436, USA",2911262
10868175,91436,1,3,4,4,3,1965,898410,34.141788,-118.49804,"16733 Pageant Pl, Encino, CA 91436, USA",994109
10868180,91436,1,3,4,4,3,1973,783601,34.137846,-118.500927,"16886 Encino Hills Dr, Encino, CA 91436, USA",927696
10868182,91436,1,4,4,4,4,1969,196407,34.13753,-118.500577,"3651 Terrace View Dr, Encino, CA 91436, USA",1117211
10868197,91436,1,3,3,4,3,1966,123167,34.136284,-118.502141,"16929 Encino Hills Dr, Encino, CA 91436, USA",811457
10868213,91436,1,4,3,4,4,1964,223823,34.140749,-118.499251,"3878 Encino Hills Pl, Encino, CA 91436, USA",1246043
10868229,91436,1,3,4,4,3,1965,1076557,34.140116,-118.500833,"3829 Encino Hills Pl, Encino, CA 91436, USA",936631
10868306,91436,1,4,5,4,4,1975,1610000,34.135529,-118.500621,"3563 Terrace View Dr, Encino, CA 91436, USA",1292051
10868342,91436,1,5,3,4,5,1966,487041,34.131641,-118.500066,"16852 Severo Pl, Encino, CA 91436, USA",984586
10868347,91436,1,3,4,4,3,1963,178864,34.135026,-118.498055,"3540 Green Vista Dr, Encino, CA 91436, USA",985896
10868370,91436,1,3,4,4,3,1962,189068,34.136598,-118.498144,"3622 Green Vista Dr, Encino, CA 91436, USA",1034858
10868376,91436,1,3,4,4,3,1962,322532,34.136773,-118.49739,"3627 Hayvenhurst Ave, Encino, CA 91436, USA",894482
10868446,91436,,2,3,4,2,1964,919688,34.133009,-118.49738,"3451 Alginet Dr, Encino, CA 91436, USA",855402
10868536,91436,,2,3,4,2,1955,658219,34.141531,-118.496637,"3900 Hayvenhurst Ave, Encino, CA 91436, USA",894265
10868544,91436,1,5,6,1,5,1955,943360,34.139329,-118.496535,"3756 Hayvenhurst Ave, Encino, CA 91436, USA",1399892
10868597,91436,1,3,5,4,3,1962,1090000,34.137121,-118.499312,"3630 Terrace View Dr, Encino, CA 91436, USA",775386
10868636,91316,,3,4,7,3,1946,532029,34.159113,-118.503167,"16946 Ventura Blvd, Encino, CA 91316, USA",764148
10868638,91316,1,3,3,4,3,1936,1083000,34.158495,-118.503174,"4814 Genesta Ave, Encino, CA 91316, USA",853592
10868724,91316,1,6,7,4,6,1912,2929556,34.158765,-118.504955,"4835 Oak Park Ave, Encino, CA 91316, USA",2089189
10868762,91316,1,6,4,10,6,1991,1747009,34.157035,-118.503103,"4734 Balboa Ave, Encino, CA 91316, USA",2370882
10868769,91316,1,4,4,10,4,2004,2050000,34.1575,-118.504683,"17038 Rancho St, Encino, CA 91316, USA",2057438
10868775,91316,1,2,4,4,2,1956,1244375,34.155143,-118.504632,"4639 Balboa Ave, Encino, CA 91316, USA",460013
10868799,91316,1,7,5,10,7,1981,1599006,34.152081,-118.504701,"4450 Balboa Ave, Encino, CA 91316, USA",3061917
10868834,91436,,3,3,4,3,1956,965411,34.15447,-118.502434,"16923 Dormie Pl, Encino, CA 91436, USA",1030964
10868851,91316,1,4,4,10,4,1986,1536480,34.156656,-118.502221,"4706 Balboa Ave, Encino, CA 91316, USA",2088089
10868857,91436,1,4,4,1,4,1980,1617127,34.156339,-118.501134,"16821 Oak View Dr, Encino, CA 91436, USA",1714885
10869016,91436,,3,2,4,3,1955,820821,34.156094,-118.496076,"16644 Oak View Ct, Encino, CA 91436, USA",870913
10869052,91436,1,6,6,1,6,1977,1709760,34.153037,-118.496872,"16654 Ashley Oaks, Encino, CA 91436, USA",1667483
10869056,91436,1,5,4,10,5,1975,1759521,34.153804,-118.498784,"4543 Tara Dr, Encino, CA 91436, USA",2704755
10869067,91436,1,3,3,4,3,1961,183351,34.151159,-118.500144,"4452 Estrondo Dr, Encino, CA 91436, USA",1027836
10869110,91436,1,5,3,4,5,1966,1037875,34.151401,-118.495923,"4415 Petit Ave, Encino, CA 91436, USA",1395459
10869172,91316,1,3,4,4,3,1963,198451,34.153075,-118.506578,"17116 Oak View Dr, Encino, CA 91316, USA",771184
10869182,91316,1,4,5,4,4,1974,221294,34.159791,-118.510148,"4939 Louise Ave, Encino, CA 91316, USA",792376
10869230,91316,1,4,5,4,4,1964,526923,34.159356,-118.512203,"17411 Palora St, Encino, CA 91316, USA",941119
10869315,91316,1,5,5,1,5,1988,969863,34.160278,-118.517126,"17631 Tarzana St, Encino, CA 91316, USA",1067480
10869318,91316,1,5,5,1,5,1988,1047177,34.159936,-118.517119,"17644 Tarzana St, Encino, CA 91316, USA",1067479
10869352,91316,1,5,4,4,5,1967,1154003,34.159162,-118.514298,"4849 Encino Ave, Encino, CA 91316, USA",1083866
10869357,91316,1,7,5,10,7,1999,3182579,34.158959,-118.513754,"4854 Encino Ave, Encino, CA 91316, USA",3753508
10869364,91316,1,8,6,12,8,2008,3573000,34.156353,-118.515407,"4678 White Oak Ave, Encino, CA 91316, USA",3602857
10869393,91316,1,3,3,4,3,1947,258240,34.157742,-118.517481,"4777 White Oak Ave, Encino, CA 91316, USA",1167648
10869410,91316,1,5,4,1,5,1929,1860029,34.155129,-118.515719,"4681 White Oak Ave, Encino, CA 91316, USA",1933908
10869419,91316,1,8,5,12,8,1981,2978542,34.153202,-118.516556,"17615 Belinda St, Encino, CA 91316, USA",3413660
10869426,91316,1,5,6,4,5,1968,313445,34.153841,-118.515063,"4634 White Oak Ave, Encino, CA 91316, USA",1226426
10869442,91316,1,6,4,1,6,1954,1647584,34.152862,-118.514542,"4565 Encino Ave, Encino, CA 91316, USA",2152447
10869452,91316,1,5,6,4,5,1948,1818000,34.151411,-118.513668,"4510 Encino Ave, Encino, CA 91316, USA",1174271
10869460,91316,1,5,5,4,5,1952,1925000,34.155163,-118.513972,"4671 Encino Ave, Encino, CA 91316, USA",1160625
10869490,91316,,2,3,4,2,1956,450347,34.155806,-118.510623,"17320 Rancho St, Encino, CA 91316, USA",388205
10869506,91316,1,3,2,4,3,1963,1002042,34.153238,-118.511306,"4601 Charmion Ln, Encino, CA 91316, USA",812986
10869521,91316,1,3,5,4,3,1967,1275785,34.151641,-118.511353,"4511 Charmion Ln, Encino, CA 91316, USA",727079
10869532,91316,1,3,3,4,3,1958,1125005,34.154313,-118.509758,"4647 Louise Ave, Encino, CA 91316, USA",591203
10869581,91436,1,5,5,4,5,1958,1256697,34.150605,-118.502728,"16939 Bosque Dr, Encino, CA 91436, USA",1522810
10869582,91436,1,3,3,4,3,1957,649120,34.150779,-118.503014,"4332 Empress Ave, Encino, CA 91436, USA",974789
10869653,91436,1,4,5,10,4,1962,1971000,34.149106,-118.496798,"16711 Bosque Dr, Encino, CA 91436, USA",2173402
10869677,91436,1,4,4,4,4,1951,1026659,34.150085,-118.493924,"4370 Hayvenhurst Ave, Encino, CA 91436, USA",1158946
